ID;id_season;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production;weekly_demand
10186;86;Jeans;Bottoms;JEANS;45,57,78;Long;Wide leg;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;23/1/2023;19/3/2023;8;276;8;FALSE;39.99;18695;4855
10187;87;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Short;Slim;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;Authentic;CASUAL WORK;28/8/2023;22/10/2023;8;662;5;FALSE;22.99;24642;13251
10188;87;Trousers;Bottoms;WOVEN;68,178,169;Standard;Straight;Regular Waist;;;;;Light;;Flores;Authentic;CASUAL WORK;10/7/2023;20/8/2023;6;689;12;FALSE;25.99;34737;9182
10191;86;Outer Vest;Outerwear;WOVEN;141,173,212;Standard;Slim;;Turtle neck;;;;Heavy;;Sin Estampado;Lady;TIME OFF;16/1/2023;12/3/2023;8;447;7;TRUE;27.99;18432;6089
10192;89;Jackets;Outerwear;CIRCULAR;233,227,214;Standard;Straight;;;;;;;;Sin Estampado;;CASUAL WORK;5/8/2024;29/9/2024;8;440;5;FALSE;45.99;16801;4787
10195;88;Blazers;Outerwear;WOVEN;0,0,0;Standard;;;Flap;Long;;;Light;;Sin Estampado;Lady;FORMAL WORK;8/4/2024;14/7/2024;14;511;11;FALSE;59.99;26321;11117
10196;89;Dresses;Dresses, jumpsuits and Complete set;TRICOT;41,51,34;Long;Straight;;Rounded Neck;Sleeveless;;;;Fine point;Sin Estampado;Lady;CASUAL WORK;29/7/2024;22/9/2024;8;910;4;FALSE;29.99;28241;12559
10197;88;Vest;Outerwear;WOVEN;0,0,0;Standard;;;V-Neck;;;;Medium;;Sin Estampado;Lady;FORMAL WORK;8/4/2024;14/7/2024;14;593;7;FALSE;35.99;29741;14802
10198;87;T-shirt;Tops;CIRCULAR;225,204,175;Standard;Slim;;Rounded Neck;Long;;;Light;;Sin Estampado;Authentic;CASUAL WORK;25/9/2023;19/11/2023;8;903;7;FALSE;12.99;48812;19062
10200;86;Dresses;Dresses, jumpsuits and Complete set;TRICOT;0,0,0;Short;Slim;;Close-fitting;Fine Strap;;;;Fine point;Sin Estampado;Lady;TIME OFF;1/5/2023;11/6/2023;6;824;7;FALSE;19.99;35609;9204
10203;87;Trousers;Bottoms;TRICOT;0,0,0;Long;Straight;Adjustable / Rubber;;;;;;Fine point;Sin Estampado;Casual Chic;TIME OFF;11/9/2023;5/11/2023;8;1119;11;FALSE;25.99;45733;31966
10204;86;Cardigans;Tops;TRICOT;0,0,0;Long;Oversize;;V-Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;16/1/2023;12/3/2023;8;619;7;FALSE;29.99;22586;16516
10205;86;Blazers;Outerwear;WOVEN;189,22,62;;;;Flap;Long;;;Light;;Sin Estampado;Authentic;FORMAL EVENT;20/3/2023;30/4/2023;6;64;5;FALSE;250.0;819;511
10206;89;Jackets;Outerwear;WOVEN;129,105,81;Medium;Straight;;Shirt-style collar;Long;;;Heavy;;Sin Estampado;Casual Chic;TIME OFF;21/10/2024;29/12/2024;10;562;7;FALSE;89.99;12695;2626
10208;87;T-shirt;Tops;CIRCULAR;243,242,238;Standard;Straight;;Boat;Sleeveless;;;Light;;Sin Estampado;Cosmopolitan;CASUAL EVENT;7/8/2023;1/10/2023;8;48;3;FALSE;19.99;6437;409
10209;89;Jackets;Outerwear;SYNTHETIC LEATHER;0,0,0;Medium;Oversize;;;;;;;;Sin Estampado;Ideal;TIME OFF;4/11/2024;29/12/2024;8;625;3;FALSE;99.99;27290;8853
10210;89;Tops;Tops;WOVEN;245,244,238;Crop;Slim;;;;;;;;Sin Estampado;;CASUAL WORK;10/6/2024;4/8/2024;8;254;4;FALSE;29.99;7124;1839
10213;89;Leggings and joggers;Bottoms;CIRCULAR;145,145,144;Long;;Adjustable / Rubber;;;;;Light;;Sin Estampado;;TIME OFF;5/8/2024;27/10/2024;12;888;7;FALSE;19.99;33471;6047
10215;87;Sweater;Tops;TRICOT;233,227,214;Standard;Slim;;V-Neck;Long;;;;Fine point;Sin Estampado;Casual Chic;CASUAL WORK;28/8/2023;19/11/2023;12;1124;7;FALSE;19.99;58043;32304
10216;86;T-shirt;Tops;CIRCULAR;233,227,214;Standard;Regular;;;;;;;;Sin Estampado;Authentic;TIME OFF;27/3/2023;21/5/2023;8;855;7;FALSE;9.99;47868;30164
10217;86;Trousers;Bottoms;WOVEN;226,131,28;Long;Straight;Regular Waist;;;;;Light;;Sin Estampado;Lady;FORMAL EVENT;13/3/2023;7/5/2023;8;425;12;FALSE;45.99;24343;4675
10219;86;Shirt;Tops;WOVEN;243,242,238;;;;Wrap collar;Long;;;Light;;Sin Estampado;Lady;FORMAL EVENT;13/3/2023;23/4/2023;6;327;11;TRUE;35.99;20606;3049
10220;87;Parkas;Outerwear;WOVEN;81,77,50;Short;;;Turtle neck;;;;Heavy;;Sin Estampado;;TIME OFF;11/9/2023;19/11/2023;10;391;7;FALSE;79.99;14140;2092
10221;86;Jeans;Bottoms;JEANS;29,80,144;Standard;Straight;Regular Waist;;;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;10/4/2023;4/6/2023;8;646;8;FALSE;35.99;37337;14547
10222;88;Tops;Tops;TRICOT;219,207,189;Standard;Straight;;V-Neck;Wide Strap;;;;Midpoint;Sin Estampado;Lady;TIME OFF;15/4/2024;9/6/2024;8;1160;11;FALSE;19.99;53307;33761
10224;86;Blazers;Outerwear;WOVEN;226,211,110;Standard;Regular;;Peak Lapel;Long;;;Medium;;Sin Estampado;;CASUAL WORK;28/11/2022;19/2/2023;12;96;5;FALSE;69.99;2522;612
10225;87;Skirts;Bottoms;WOVEN;188,183,177;Short;Evase;Regular Waist;;;;;;;Sin Estampado;Casual Chic;CASUAL WORK;7/8/2023;10/12/2023;18;1236;7;FALSE;27.99;91346;66494
10227;88;Shirt;Tops;WOVEN;189,22,62;Long;Oversize;;Shirt-style collar;Long;;;Light;;Otros Estampados;;CASUAL WORK;6/5/2024;30/6/2024;8;1063;11;TRUE;29.99;40867;15582
10228;86;Dresses;Dresses, jumpsuits and Complete set;TRICOT;29,80,144;Midi;Slim;;Low cut;Fine Strap;;;;Thick point;Sin Estampado;;CASUAL EVENT;10/4/2023;4/6/2023;8;646;11;TRUE;39.99;19850;5098
10229;87;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;29,80,144;Midi;Slim;;Word honor;Sleeveless;;;Light;;Sin Estampado;Expert;CASUAL EVENT;29/5/2023;23/7/2023;8;184;3;FALSE;35.99;11829;1875
10233;89;Trousers;Bottoms;SYNTHETIC LEATHER;0,0,0;Crop;Jogger;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Casual Chic;CASUAL WORK;16/9/2024;5/1/2025;16;943;11;TRUE;35.99;69976;24360
10234;86;Trousers;Bottoms;WOVEN;233,227,214;Standard;Cargo;;;;;;;;Sin Estampado;Ideal;TIME OFF;10/4/2023;2/7/2023;12;509;7;FALSE;39.99;22333;4406
10236;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Midi;Straight;;Low cut;Fine Strap;;;Light;;Sin Estampado;;CASUAL EVENT;7/8/2023;15/10/2023;10;811;7;FALSE;29.99;37611;19347
10237;89;Jackets;Outerwear;WOVEN;233,227,214;Standard;Oversize;;Close-fitting;Long;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;27/5/2024;4/8/2024;10;448;5;FALSE;49.99;13438;5170
10238;88;Coats;Outerwear;WOVEN;81,77,50;Long;Straight;;Peak Lapel;Long;;;Heavy;;Sin Estampado;Lady;CASUAL WORK;4/12/2023;11/2/2024;10;652;7;FALSE;119.99;23701;10847
10239;89;Sweater;Tops;TRICOT;0,0,0;Long;Straight;;Close-fitting;Short;;;;Thick point;Sin Estampado;Authentic;TIME OFF;8/7/2024;1/9/2024;8;806;3;FALSE;39.99;20149;3972
10240;89;Shorts;Bottoms;JEANS;63,102,137;Short;Mom;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;17/6/2024;8/9/2024;12;1086;11;TRUE;19.99;47979;23314
10241;86;Trousers;Bottoms;WOVEN;247,172,105;;;High Waist;;;;;Light;;Sin Estampado;;FORMAL EVENT;20/3/2023;30/4/2023;6;24;5;FALSE;180.0;527;116
10242;88;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;224,228,139;Short;Straight;;Shirt-style collar;Sleeveless;;;Medium;;Sin Estampado;;TIME OFF;22/4/2024;16/6/2024;8;926;11;TRUE;39.99;31849;9931
10243;88;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;56,62,57;Midi;Straight;;;;;;Light;;Sin Estampado;Lady;TIME OFF;22/4/2024;16/6/2024;8;837;7;FALSE;22.99;40640;27007
10244;86;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;79,132,84;Midi;Straight;;Rounded Neck;Sleeveless;;;Medium;;Sin Estampado;;CASUAL WORK;14/11/2022;5/2/2023;12;123;5;FALSE;25.99;5550;2013
10245;89;Skirts;Bottoms;WOVEN;155,124,83;Long;;Regular Waist;;;;;Light;;Animal;;CASUAL WORK;9/9/2024;20/10/2024;6;1211;7;FALSE;35.99;45622;26692
10246;87;Cardigans;Tops;TRICOT;132,97,71;Standard;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;Casual Chic;TIME OFF;16/10/2023;10/12/2023;8;1175;11;FALSE;25.99;34264;13119
10249;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;233,227,214;Midi;Evase;;Low cut;Short;;;Light;;Flores;;TIME OFF;1/4/2024;26/5/2024;8;1183;11;TRUE;35.99;53025;40065
10250;87;Tops;Tops;TRICOT;243,242,238;Standard;Slim;;Off Shoulder;Fine Strap;;;;Midpoint;Sin Estampado;Lady;TIME OFF;10/7/2023;20/8/2023;6;572;7;FALSE;19.99;19302;4140
10252;86;Cardigans;Tops;TRICOT;233,227,214;Standard;Straight;;V-Neck;Long;;;;Thick point;Sin Estampado;;TIME OFF;27/3/2023;21/5/2023;8;803;7;FALSE;25.99;38012;33361
10253;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Long;Slim;;Close-fitting;Long;;;Light;;Sin Estampado;;FORMAL EVENT;3/4/2023;25/6/2023;12;92;4;FALSE;99.99;1397;1604
10254;86;Cardigans;Tops;TRICOT;0,0,0;Short;Slim;;V-Neck;Long;;;;Midpoint;Sin Estampado;;TIME OFF;17/4/2023;11/6/2023;8;242;7;FALSE;25.99;4911;2401
10255;87;Skirts;Bottoms;WOVEN;189,22,62;Long;Straight;High Waist;;;;;Light;;Sin Estampado;Lady;FORMAL EVENT;29/5/2023;23/7/2023;8;77;5;FALSE;39.99;4955;611
10256;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;54,159,129;Midi;;;Wrap collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;7/8/2023;17/9/2023;6;417;11;FALSE;59.99;17696;8182
10257;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;133,65,142;Short;Evase;;Turtle neck;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;24/7/2023;17/9/2023;8;1164;7;FALSE;39.99;36663;11945
10258;87;Outer Vest;Outerwear;WOVEN;0,0,0;;;;;;;;;;Sin Estampado;Lady;FORMAL WORK;31/7/2023;19/11/2023;16;122;5;FALSE;59.99;3816;1518
10259;89;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;9/9/2024;17/11/2024;10;898;7;FALSE;49.99;33353;8689
10260;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;225,204,175;Short;Evase;;Close-fitting;Long;;;Light;;Flores;Casual Chic;CASUAL WORK;6/3/2023;16/4/2023;6;574;7;FALSE;29.99;37465;8046
10261;89;Sweater;Tops;TRICOT;0,0,0;Standard;Slim;;Rounded Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;2/9/2024;27/10/2024;8;686;5;FALSE;22.99;26679;12273
10262;87;Shirt;Tops;WOVEN;0,0,0;Crop;Slim;;Turtle neck;Long;;;Light;;Sin Estampado;;CASUAL EVENT;16/10/2023;26/11/2023;6;312;4;FALSE;29.99;13154;3471
10263;86;Poloshirts;Tops;CIRCULAR;219,207,189;Standard;Straight;;Pole;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;24/4/2023;4/6/2023;6;240;5;FALSE;29.99;15101;1594
10264;87;Skirts;Bottoms;JEANS;23,26,28;Mini/Micro;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;3/7/2023;24/9/2023;12;530;7;FALSE;25.99;22899;4694
10265;86;Tops;Tops;CIRCULAR;245,244,238;;Slim;;Rounded Neck;Sleeveless;;;Light;;Sin Estampado;Authentic;TIME OFF;20/2/2023;16/4/2023;8;518;7;FALSE;15.99;24643;2219
10267;88;Intimate;Accesories, Swim and Intimate;TRICOT;225,204,175;;;;;;;;;Thick point;Sin Estampado;Casual Chic;TIME OFF;18/3/2024;7/7/2024;16;35;3;FALSE;35.99;1110;93
10269;89;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;Close-fitting;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;16/9/2024;8/12/2024;12;194;5;FALSE;99.99;14884;4521
10273;86;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;170,67,48;Long;Evase;;Rounded Neck;Short;;;Elastic;;Sin Estampado;;CASUAL EVENT;28/11/2022;19/2/2023;12;79;5;FALSE;49.99;6535;564
10275;86;Skirts;Bottoms;TRICOT;243,242,238;Midi;Slim;Adjustable / Rubber;;;;;;Midpoint;Sin Estampado;;TIME OFF;13/3/2023;7/5/2023;8;251;7;FALSE;29.99;9110;3172
10276;88;Jackets;Outerwear;WOVEN;243,242,238;Standard;Regular;;Flap;Long;;;;;Sin Estampado;Lady;FORMAL EVENT;11/3/2024;7/4/2024;4;52;2;FALSE;59.99;1192;618
10277;89;Dresses;Dresses, jumpsuits and Complete set;TRICOT;233,227,214;Short;Slim;;Close-fitting;Wide Strap;;;;Fine point;Sin Estampado;Authentic;TIME OFF;20/5/2024;11/8/2024;12;531;7;FALSE;25.99;11139;1339
10278;89;Skirts;Bottoms;CIRCULAR;57,28,29;Midi;Straight;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Lady;CASUAL EVENT;28/10/2024;22/12/2024;8;683;5;FALSE;35.99;20809;13254
10279;89;Jackets;Outerwear;CIRCULAR;145,145,144;Standard;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;Lady;TIME OFF;7/10/2024;15/12/2024;10;752;5;FALSE;39.99;16157;9570
10280;87;Shirt;Tops;WOVEN;245,244,238;;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;4/9/2023;29/10/2023;8;164;3;FALSE;49.99;3407;2251
10281;87;Jeans;Bottoms;JEANS;243,242,238;Crop;Flared / Flare;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;17/7/2023;3/12/2023;20;1213;12;FALSE;25.99;79592;53532
10282;89;Sweater;Tops;TRICOT;29,80,144;Medium;Slim;;Close-fitting;Long;;;;Midpoint;Sin Estampado;Authentic;CASUAL EVENT;25/11/2024;19/1/2025;8;97;5;FALSE;35.99;3783;316
10284;86;Vest;Outerwear;WOVEN;233,227,214;Standard;Slim;;V-Neck;;;;Light;;Sin Estampado;Lady;FORMAL EVENT;13/3/2023;23/4/2023;6;258;5;FALSE;39.99;7780;6125
10285;87;Shirt;Tops;WOVEN;154,120,79;Standard;Straight;;Shirt-style collar;Long;;;Light;;Geométric;;FORMAL WORK;28/8/2023;19/11/2023;12;1195;7;FALSE;19.99;83531;62130
10286;86;T-shirt;Tops;CIRCULAR;29,80,144;Standard;Straight;;Close-fitting;Short;;;;;Sin Estampado;Ideal;TIME OFF;10/4/2023;4/6/2023;8;371;11;TRUE;22.99;24864;24372
10287;88;Sweater;Tops;TRICOT;216,209,195;Standard;Straight;;Perkins;Long;;;;Midpoint;Sin Estampado;Authentic;TIME OFF;27/11/2023;21/1/2024;8;956;7;FALSE;29.99;31887;23906
10288;88;Sweater;Tops;TRICOT;233,227,214;Long;Straight;;Boat;Long;;;;Midpoint;Sin Estampado;Ideal;TIME OFF;18/3/2024;12/5/2024;8;777;6;FALSE;29.99;30719;18077
10290;89;Dresses;Dresses, jumpsuits and Complete set;WOVEN;243,242,238;Long;Straight;;Halter;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;9/9/2024;3/11/2024;8;96;5;FALSE;59.99;4975;890
10292;86;Sweater;Tops;TRICOT;30,40,101;Standard;Straight;;Rounded Neck;Short;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;3/4/2023;11/6/2023;10;947;7;FALSE;19.99;35027;13262
10293;89;Shirt;Tops;WOVEN;79,132,84;Standard;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;Lady;FORMAL WORK;26/8/2024;20/10/2024;8;74;5;FALSE;45.99;4065;227
10294;88;Puffer coats;Outerwear;WOVEN;243,242,238;Medium;Straight;;Hood;Long;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;20/11/2023;11/2/2024;12;1066;11;FALSE;69.99;55418;26992
10296;87;Trousers;Bottoms;WOVEN;245,244,238;;;;;;;;;;Sin Estampado;Ideal;FORMAL WORK;11/9/2023;19/11/2023;10;351;7;FALSE;39.99;12635;8350
10298;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;68,178,169;Long;Evase;;Close-fitting;Long;;;Light;;Sin Estampado;;FORMAL EVENT;6/3/2023;28/5/2023;12;208;5;FALSE;59.99;6553;6700
10299;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Straight;;Shirt-style collar;Long;;;Light;;Lunares/Topos;;CASUAL WORK;11/3/2024;5/5/2024;8;984;11;TRUE;29.99;45086;9020
10300;86;Trousers;Bottoms;CIRCULAR;219,207,189;;;Regular Waist;;;;;Light;;Sin Estampado;Expert;TIME OFF;27/3/2023;18/6/2023;12;976;7;FALSE;19.99;49398;43987
10301;88;Sweater;Tops;TRICOT;156,116,71;Standard;Straight;;Rounded Neck;Long;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;11/12/2023;3/3/2024;12;1006;11;FALSE;22.99;40519;17523
10302;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;238,128,109;Short;Straight;;Low cut;Fine Strap;;;Light;;Sin Estampado;Lady;TIME OFF;31/7/2023;10/9/2023;6;350;4;FALSE;39.99;9975;4708
10303;88;Jackets;Outerwear;WOVEN;229,53,129;;;;Rounded Neck;Long;;;Medium;;Sin Estampado;;FORMAL WORK;4/3/2024;12/5/2024;10;923;7;FALSE;69.99;21612;9158
10304;87;Skirts;Bottoms;WOVEN;0,0,0;Short;Slim;Adjustable / Rubber;;;;;Heavy;;Sin Estampado;;CASUAL EVENT;6/11/2023;17/12/2023;6;95;3;FALSE;69.99;2280;1323
10306;89;Sweater;Tops;TRICOT;141,173,212;Standard;Straight;;Shirt-style collar;Short;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;8/7/2024;1/9/2024;8;701;7;FALSE;22.99;29256;10711
10307;89;Dresses;Dresses, jumpsuits and Complete set;WOVEN;113,134,110;Long;Evase;;V-Neck;Long;;;Light;;Paisley;Lady;CASUAL WORK;14/10/2024;24/11/2024;6;293;5;FALSE;45.99;13574;1780
10308;89;Shorts;Bottoms;WOVEN;245,244,238;;;High Waist;;;;;Light;;Sin Estampado;;TIME OFF;17/6/2024;8/9/2024;12;674;5;FALSE;35.99;19670;7404
10310;89;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;233,227,214;Mini/Micro;Evase;;Rounded Neck;Short;;;;;Sin Estampado;;CASUAL WORK;5/8/2024;29/9/2024;8;579;5;FALSE;35.99;21967;6109
10311;86;Sweater;Tops;TRICOT;0,0,0;Standard;Straight;;Rounded Neck;Long;;;;Thick point;Sin Estampado;;CASUAL WORK;12/12/2022;5/2/2023;8;1134;10;FALSE;25.99;42092;35933
10312;87;Jeans;Bottoms;JEANS;63,102,137;Crop;Skinny;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/6/2023;19/11/2023;24;1119;12;FALSE;29.99;118982;47749
10313;86;Shirt;Tops;WOVEN;246,236,216;Standard;Straight;;Turtle neck;Long;;;Light;;Flores;Lady;FORMAL EVENT;13/2/2023;9/4/2023;8;168;3;FALSE;39.99;8285;2210
10314;88;Tops;Tops;TRICOT;216,209,195;Long;Straight;;Close-fitting;Sleeveless;;;;Midpoint;Sin Estampado;Authentic;TIME OFF;15/4/2024;9/6/2024;8;650;7;FALSE;29.99;18625;2962
10315;89;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Regular;;;;;;;;Sin Estampado;Cosmopolitan;TIME OFF;27/5/2024;18/8/2024;12;989;7;FALSE;15.99;62448;40278
10317;87;Shirt;Tops;WOVEN;245,244,238;Standard;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;Authentic;FORMAL WORK;4/9/2023;12/11/2023;10;1132;7;FALSE;29.99;35450;5514
10318;87;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Short;Straight;;Low cut;Sleeveless;;;Medium;;Sin Estampado;Casual Chic;FORMAL WORK;22/5/2023;16/7/2023;8;620;7;FALSE;39.99;26711;21901
10320;88;Trousers;Bottoms;WOVEN;217,54,28;Long;Wide leg;Low Waist;;;;;Medium;;Sin Estampado;Authentic;TIME OFF;6/5/2024;30/6/2024;8;135;5;FALSE;29.99;5129;2017
10322;86;Tops;Tops;WOVEN;243,242,238;Long;Straight;;Halter;Sleeveless;;;Medium;;Sin Estampado;;CASUAL WORK;2/1/2023;26/3/2023;12;103;5;FALSE;29.99;5052;1109
10323;89;Jackets;Outerwear;WOVEN;24,38,60;;;;;;;;Medium;;Sin Estampado;;CASUAL WORK;16/9/2024;24/11/2024;10;642;7;FALSE;59.99;22993;6757
10324;87;T-shirt;Tops;CIRCULAR;240,238,217;Standard;Regular;;Turtle neck;Long;;;Medium;;Sin Estampado;Ideal;CASUAL EVENT;6/11/2023;31/12/2023;8;1192;7;FALSE;29.99;37259;26187
10325;87;Shorts;Bottoms;JEANS;175,198,207;Short;Straight;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;987;8;FALSE;25.99;71034;51227
10326;87;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Relaxed;;Rounded Neck;Short;;;Light;;Sin Estampado;Lady;TIME OFF;29/5/2023;6/8/2023;10;971;11;FALSE;19.99;35091;21252
10327;87;Vest;Outerwear;WOVEN;186,186,186;Standard;Slim;;V-Neck;;;;Light;;Sin Estampado;;FORMAL WORK;4/9/2023;29/10/2023;8;246;5;FALSE;39.99;7223;3165
10330;88;Cardigans;Tops;TRICOT;229,77,78;Short;Straight;;V-Neck;Long;;;;Thick point;Sin Estampado;Lady;TIME OFF;27/11/2023;4/2/2024;10;1015;7;FALSE;25.99;33840;25436
10331;88;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;233,227,214;Long;Straight;;Shirt-style collar;Sleeveless;;;Medium;;Sin Estampado;;FORMAL WORK;18/3/2024;12/5/2024;8;395;7;FALSE;49.99;21824;8782
10334;89;Vest;Outerwear;TRICOT;233,227,214;Standard;Straight;;Turtle neck;;;;;Midpoint;Sin Estampado;;TIME OFF;12/8/2024;3/11/2024;12;1164;11;TRUE;29.99;51539;6325
10337;89;Tops;Tops;WOVEN;0,0,0;Crop;Slim;;Rounded Neck;Sleeveless;;;;;Sin Estampado;Lady;FORMAL WORK;12/8/2024;6/10/2024;8;75;4;FALSE;29.99;8101;787
10338;87;Jeans;Bottoms;JEANS;245,244,238;Long;Wide leg;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;584;8;FALSE;29.99;45234;15461
10339;87;Shorts;Bottoms;JEANS;245,244,238;Short;Mom;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;1004;12;FALSE;19.99;53553;37049
10340;87;Sweater;Tops;TRICOT;216,112,96;Standard;Straight;;Close-fitting;Long;;;;Midpoint;Sin Estampado;Expert;TIME OFF;12/6/2023;6/8/2023;8;1007;7;FALSE;25.99;29084;12230
10341;89;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;145,145,144;Short;Straight;;Boat;Sleeveless;;;Light;;Sin Estampado;Lady;CASUAL WORK;12/8/2024;3/11/2024;12;639;7;FALSE;25.99;29191;16099
10342;87;Sweatshirts;Tops;CIRCULAR;235,205,207;Standard;Regular;;Turtle neck;Long;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;7/8/2023;29/10/2023;12;781;7;FALSE;29.99;35735;17440
10343;89;Coats;Outerwear;TRICOT;0,0,0;Medium;Straight;;Close-fitting;Long;;;;Thick point;Sin Estampado;;TIME OFF;14/10/2024;8/12/2024;8;215;3;FALSE;69.99;4428;606
10345;89;Trousers;Bottoms;CIRCULAR;206,42,59;Standard;Regular;Regular Waist;;;;;;;Sin Estampado;;TIME OFF;29/7/2024;20/10/2024;12;87;5;FALSE;29.99;4675;670
10347;87;Coats;Outerwear;WOVEN;79,132,84;Long;Straight;;Funnel neck;Long;;;Heavy;;Sin Estampado;Lady;FORMAL WORK;4/9/2023;26/11/2023;12;1017;11;FALSE;149.99;24015;10233
10348;89;Shirt;Tops;WOVEN;242,160,157;Standard;Straight;;Shirt-style collar;Long;;;Light;;Animal;;FORMAL WORK;15/7/2024;8/9/2024;8;1174;11;TRUE;19.99;93149;28524
10349;89;Jeans;Bottoms;JEANS;245,244,238;Long;Flared / Flare;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;27/5/2024;18/8/2024;12;599;12;TRUE;29.99;31882;16222
10351;89;Skirts;Bottoms;CIRCULAR;49,47,72;Short;;;;;;;;;Sin Estampado;Lady;CASUAL WORK;19/8/2024;10/11/2024;12;398;5;FALSE;19.99;15841;5258
10352;86;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Long;Straight;;;;;;;;Sin Estampado;Casual Chic;CASUAL EVENT;20/3/2023;14/5/2023;8;417;7;FALSE;35.99;17703;2874
10354;86;Shirt;Tops;JEANS;175,198,207;Standard;Regular;;Rounded Neck;Long;;;Medium;;Sin Estampado;;TIME OFF;27/2/2023;9/4/2023;6;390;7;FALSE;29.99;16863;3825
10355;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Short;Evase;;Halter;Fine Strap;;;Light;;Sin Estampado;;CASUAL EVENT;5/6/2023;16/7/2023;6;311;7;FALSE;29.99;17261;5849
10356;86;Skirts;Bottoms;JEANS;175,198,207;Short;Straight;High Waist;;;;;Medium;;Sin Estampado;Wow;TIME OFF;3/4/2023;28/5/2023;8;801;11;TRUE;22.99;46514;10245
10357;89;Sweater;Tops;TRICOT;216,209,195;Standard;Oversize;;Close-fitting;Long;;;;Midpoint;Sin Estampado;Ideal;CASUAL WORK;11/11/2024;5/1/2025;8;59;5;FALSE;59.99;6190;442
10358;86;Jeans;Bottoms;JEANS;63,102,137;Crop;Flared / Flare;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/12/2022;23/4/2023;20;1166;12;TRUE;25.99;152073;76643
10359;89;Dresses;Dresses, jumpsuits and Complete set;WOVEN;125,128,147;Short;Evase;;Close-fitting;Short;;;Medium;;Sin Estampado;Lady;CASUAL WORK;15/7/2024;8/9/2024;8;54;5;FALSE;59.99;3654;290
