ID;id_season;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production;weekly_demand
11707;invierno;Cardigans;Tops;TRICOT;216,209,195;Standard;Straight;;Rounded Neck;Long;;;;Midpoint;Sin Estampado;;TIME OFF;23/9/2024;17/11/2024;8;949;4;FALSE;29.99;37500;19649
11709;invierno;T-shirt;Tops;CIRCULAR;233,227,214;;;;;;;;;;Sin Estampado;Lady;CASUAL WORK;25/9/2023;19/11/2023;8;211;3;FALSE;25.99;12095;855
11710;invierno;Blazers;Outerwear;WOVEN;0,0,0;Standard;Straight;;Flap;Long;;;Medium;;Sin Estampado;Lady;FORMAL WORK;7/8/2023;26/11/2023;16;1108;7;FALSE;59.99;38993;14713
11711;invierno;T-shirt;Tops;CIRCULAR;162,130,120;Standard;Oversize;;;;;;;;Sin Estampado;Lady;TIME OFF;30/9/2024;22/12/2024;12;379;7;FALSE;15.99;15682;2872
11713;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;189,22,62;Short;Evase;;Wrap collar;Three quarters;;;Light;;Flores;;CASUAL WORK;8/4/2024;2/6/2024;8;954;11;TRUE;29.99;37186;21234
11714;invierno;T-shirt;Tops;CIRCULAR;0,0,0;Crop;Slim;;Off Shoulder;Short;;;Medium;;Sin Estampado;Authentic;TIME OFF;26/6/2023;17/9/2023;12;153;5;FALSE;15.99;7054;1325
11716;verano;Intimate;Accesories, Swim and Intimate;WOVEN;29,80,144;Short;;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;3/4/2023;23/7/2023;16;54;3;FALSE;25.99;3483;1536
11717;invierno;T-shirt;Tops;CIRCULAR;233,227,214;Standard;Slim;;Rounded Neck;Three quarters;;;Light;;Sin Estampado;Lady;TIME OFF;30/9/2024;24/11/2024;8;680;7;FALSE;15.99;30835;7510
11718;invierno;Coats;Outerwear;WOVEN;0,0,0;Medium;;;Turtle neck;Long;;;Heavy;;Sin Estampado;;CASUAL WORK;7/10/2024;1/12/2024;8;151;3;FALSE;119.99;3140;878
11719;invierno;Cardigans;Tops;TRICOT;233,227,214;Standard;Straight;;Rounded Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;28/10/2024;22/12/2024;8;572;5;FALSE;29.99;19555;6406
11720;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;189,22,62;Short;Slim;;Rounded Neck;Short;;;Light;;Sin Estampado;;TIME OFF;12/12/2022;5/3/2023;12;129;5;FALSE;35.99;5584;1416
11721;verano;Skirts;Bottoms;WOVEN;234,229,225;Midi;Straight;;;;;;;;Sin Estampado;Ideal;CASUAL WORK;3/4/2023;25/6/2023;12;942;7;FALSE;27.99;35809;9262
11722;invierno;Jeans;Bottoms;JEANS;243,242,238;Long;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;431;8;FALSE;29.99;29611;10762
11724;verano;Intimate;Accesories, Swim and Intimate;TRICOT;233,227,214;;;;;;;;;Midpoint;Sin Estampado;Ideal;TIME OFF;30/1/2023;21/5/2023;16;61;3;FALSE;39.99;992;141
11725;invierno;Dresses;Dresses, jumpsuits and Complete set;TRICOT;61,40,49;Short;Straight;;Perkins;Long;;;;Fine point;Sin Estampado;Casual Chic;TIME OFF;14/8/2023;8/10/2023;8;81;6;FALSE;35.99;8197;1248
11726;invierno;Skirts;Bottoms;WOVEN;203,202,189;Midi;Evase;Adjustable / Rubber;;;;;Light;;Sin Estampado;Cosmopolitan;CASUAL WORK;23/9/2024;15/12/2024;12;296;7;FALSE;35.99;18081;5129
11728;invierno;Trousers;Bottoms;WOVEN;145,145,144;Long;Straight;Regular Waist;;;;;Medium;;Sin Estampado;Casual Chic;FORMAL WORK;9/10/2023;31/12/2023;12;324;5;FALSE;49.99;10314;1488
11729;invierno;Trousers;Bottoms;WOVEN;0,0,0;;;;;;;;;;Sin Estampado;Casual Chic;CASUAL WORK;31/7/2023;22/10/2023;12;1198;11;FALSE;29.99;63113;36215
11730;invierno;Jeans;Bottoms;JEANS;23,26,28;Standard;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;7/8/2023;26/11/2023;16;1190;8;FALSE;29.99;85980;56331
11731;invierno;Bodysuits;Tops;CIRCULAR;0,0,0;;Slim;;Close-fitting;Wide Strap;;;Light;;Sin Estampado;Authentic;CASUAL EVENT;11/11/2024;5/1/2025;8;407;3;FALSE;35.99;8240;2400
11732;invierno;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Slim;;Boat;Long;;;;;Sin Estampado;Authentic;TIME OFF;30/9/2024;8/12/2024;10;173;5;FALSE;15.99;4949;2187
11733;invierno;Trousers;Bottoms;WOVEN;233,227,214;Long;;Regular Waist;;;;;Light;;Sin Estampado;;FORMAL WORK;22/7/2024;29/9/2024;10;922;8;FALSE;39.99;36626;15930
11734;invierno;Blazers;Outerwear;WOVEN;0,0,0;Standard;;;Flap;Long;;;Medium;;Sin Estampado;Lady;FORMAL WORK;23/9/2024;15/12/2024;12;1172;12;TRUE;39.99;44680;30256
11735;verano;Swimwear;Accesories, Swim and Intimate;CIRCULAR;242,160,157;;;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;25/3/2024;30/6/2024;14;29;6;FALSE;22.99;554;260
11737;verano;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;241,133,0;Long;Straight;;Shirt-style collar;Short;;;Light;;Flores;;FORMAL EVENT;28/11/2022;19/2/2023;12;92;5;FALSE;59.99;3536;437
11738;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;Evase;;Shirt-style collar;Short;;;Light;;Otros Estampados;Lady;TIME OFF;10/4/2023;21/5/2023;6;883;11;TRUE;39.99;38856;11954
11741;invierno;Trousers;Bottoms;CIRCULAR;233,227,214;Long;Wide leg;Adjustable / Rubber;;;;;Light;;Sin Estampado;Authentic;CASUAL WORK;10/7/2023;1/10/2023;12;464;7;FALSE;25.99;23990;9295
11742;invierno;Sweatshirts;Tops;CIRCULAR;141,173,212;Standard;Relaxed;;Rounded Neck;Long;;;Light;;Sin Estampado;Casual Chic;TIME OFF;2/10/2023;26/11/2023;8;620;7;FALSE;19.99;23383;8118
11743;invierno;Shorts;Bottoms;WOVEN;145,145,144;Short;Slim;Low Waist;;;;;Medium;;Sin Estampado;;TIME OFF;8/7/2024;1/9/2024;8;142;5;FALSE;29.99;4761;952
11744;verano;T-shirt;Tops;CIRCULAR;188,14,45;Standard;Slim;;;;;;;;Sin Estampado;Lady;CASUAL EVENT;22/4/2024;16/6/2024;8;182;3;FALSE;22.99;13497;1375
11745;invierno;T-shirt;Tops;CIRCULAR;243,242,238;Standard;Slim;;;;;;;;Sin Estampado;Lady;CASUAL WORK;30/9/2024;24/11/2024;8;721;7;FALSE;15.99;31709;22872
11746;invierno;Jackets;Outerwear;SYNTHETIC LEATHER;81,77,50;Medium;Oversize;;Rounded Neck;Long;;;Heavy;;Sin Estampado;Casual Chic;TIME OFF;30/9/2024;8/12/2024;10;318;7;FALSE;99.99;10950;5126
11747;verano;Skirts;Bottoms;WOVEN;178,211,178;Short;Slim;High Waist;;;;;Heavy;;Sin Estampado;Authentic;FORMAL WORK;1/1/2024;28/1/2024;4;63;5;FALSE;35.99;2705;264
11748;invierno;Dresses;Dresses, jumpsuits and Complete set;TRICOT;236,170,117;Midi;Evase;;Close-fitting;Wide Strap;;;;Midpoint;Sin Estampado;Authentic;TIME OFF;20/5/2024;14/7/2024;8;430;3;FALSE;35.99;11702;3225
11749;verano;Shirt;Tops;WOVEN;233,227,214;Crop;Oversize;;V-Neck;Short;;;Light;;Sin Estampado;Casual Chic;TIME OFF;17/4/2023;28/5/2023;6;140;3;FALSE;39.99;6156;1614
11750;verano;Tops;Tops;WOVEN;229,53,129;Standard;Straight;;Low cut;Wide Strap;;;Light;;Sin Estampado;;TIME OFF;28/11/2022;19/2/2023;12;91;5;FALSE;22.99;6422;670
11752;invierno;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Slim;;Rounded Neck;Short;;;Light;;Sin Estampado;Casual Chic;TIME OFF;9/10/2023;3/12/2023;8;251;5;FALSE;15.99;19359;1299
11754;verano;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Straight;;Rounded Neck;Long;;;Light;;Sin Estampado;;TIME OFF;16/1/2023;12/3/2023;8;572;7;FALSE;12.99;31091;13986
11756;invierno;Shirt;Tops;WOVEN;79,132,84;Standard;Straight;;Shirt-style collar;Long;;;Light;;Lunares/Topos;;FORMAL WORK;29/7/2024;22/9/2024;8;1066;7;TRUE;19.99;63006;17947
11757;verano;Sweater;Tops;CIRCULAR;61,40,49;Standard;Straight;;Pole;Long;;;Medium;;Sin Estampado;;TIME OFF;5/12/2022;29/1/2023;8;692;7;FALSE;25.99;31388;9063
11758;invierno;Trousers;Bottoms;WOVEN;0,0,0;Crop;Flared / Flare;Regular Waist;;;;;;;Sin Estampado;;FORMAL WORK;7/8/2023;29/10/2023;12;363;7;FALSE;35.99;22365;5715
11760;invierno;Cardigans;Tops;TRICOT;243,242,238;Short;Straight;;Close-fitting;Long;;;;Midpoint;Sin Estampado;Lady;CASUAL WORK;4/9/2023;29/10/2023;8;213;5;FALSE;39.99;15771;5900
11761;invierno;Tops;Tops;WOVEN;170,67,48;Standard;Straight;;Close-fitting;Fine Strap;;;Light;;Otros Estampados;;TIME OFF;24/7/2023;3/9/2023;6;484;5;FALSE;25.99;17700;4678
11762;invierno;Skirts;Bottoms;JEANS;63,102,137;Maxi;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;417;7;FALSE;39.99;36040;11772
11764;verano;Vest;Outerwear;WOVEN;224,198,198;;;;;;;;;;Sin Estampado;Ideal;FORMAL WORK;27/3/2023;21/5/2023;8;237;7;FALSE;35.99;13307;2566
11765;invierno;Jackets;Outerwear;TRICOT;0,0,0;Standard;Slim;;Rounded Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;23/9/2024;17/11/2024;8;651;4;FALSE;39.99;15449;7726
11766;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;189,22,62;Long;Evase;;V-Neck;Short;;;Light;;Sin Estampado;Casual Chic;TIME OFF;27/3/2023;7/5/2023;6;243;11;TRUE;35.99;18229;6963
11768;invierno;Trousers;Bottoms;WOVEN;0,0,0;Long;Straight;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Ideal;FORMAL WORK;24/7/2023;29/10/2023;14;1012;11;FALSE;39.99;45197;27445
11769;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Short;Evase;;V-Neck;Short;;;Light;;Flores;;TIME OFF;28/11/2022;2/4/2023;18;133;5;FALSE;25.99;6514;1187
11770;invierno;Blazers;Outerwear;WOVEN;156,116,71;;;;Flap;Long;;;Medium;;Sin Estampado;;FORMAL WORK;26/8/2024;3/11/2024;10;533;7;FALSE;69.99;24071;6673
11771;invierno;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;245,244,238;Long;Straight;;Close-fitting;Long;;;Heavy;;Sin Estampado;Authentic;FORMAL EVENT;29/5/2023;23/7/2023;8;100;5;FALSE;69.99;2595;743
11772;invierno;Skirts;Bottoms;TRICOT;233,227,214;Midi;Evase;Adjustable / Rubber;;;;;;Fine point;Sin Estampado;;CASUAL WORK;2/9/2024;13/10/2024;6;239;3;FALSE;39.99;14287;2757
11773;invierno;Shorts;Bottoms;JEANS;175,198,207;;Straight;High Waist;;;;;Light;;Sin Estampado;;TIME OFF;22/4/2024;16/6/2024;8;597;7;FALSE;29.99;26572;5657
11774;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;255,215,0;Mini/Micro;;;Turtle neck;Long;;;Light;;Sin Estampado;Expert;FORMAL EVENT;17/7/2023;27/8/2023;6;38;4;FALSE;250.0;659;338
11775;verano;Shirt;Tops;WOVEN;180,155,128;Standard;Straight;;Close-fitting;Wide Strap;;;Light;;Sin Estampado;;FORMAL EVENT;20/3/2023;11/6/2023;12;66;5;FALSE;29.99;2192;622
11776;invierno;T-shirt;Tops;CIRCULAR;241,133,0;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Expert;TIME OFF;29/5/2023;20/8/2023;12;1075;7;FALSE;7.99;99074;42122
11777;invierno;Vest;Outerwear;WOVEN;233,227,214;Crop;Slim;;V-Neck;;;;Medium;;Sin Estampado;Lady;CASUAL EVENT;25/9/2023;19/11/2023;8;178;5;FALSE;39.99;4317;1158
11779;verano;Shorts;Bottoms;WOVEN;24,38,60;;Straight;Adjustable / Rubber;;;;;Light;;Sin Estampado;Ideal;CASUAL WORK;15/5/2023;9/7/2023;8;204;10;TRUE;29.99;10129;1750
11780;invierno;Skirts;Bottoms;WOVEN;178,211,178;Long;Slim;Adjustable / Rubber;;;;;Light;;Sin Estampado;;CASUAL WORK;8/7/2024;4/8/2024;4;751;7;TRUE;25.99;37863;7887
11781;invierno;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Straight;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;10/7/2023;1/10/2023;12;534;7;FALSE;12.99;27066;9230
11783;invierno;Shorts;Bottoms;WOVEN;0,0,0;Short;Straight;Regular Waist;;;;;Light;;Sin Estampado;Ideal;FORMAL WORK;10/7/2023;17/9/2023;10;302;8;FALSE;29.99;14216;9141
11784;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;;;Shirt-style collar;Long;;;Light;;Flores;;FORMAL WORK;11/9/2023;22/10/2023;6;707;7;FALSE;39.99;29348;4044
11785;invierno;Shirt;Tops;WOVEN;0,0,0;;;;Shirt-style collar;Long;;;Light;;Sin Estampado;;TIME OFF;29/5/2023;20/8/2023;12;101;5;FALSE;29.99;4575;1533
11786;invierno;Jackets;Outerwear;JEANS;45,57,78;Medium;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;2/9/2024;27/10/2024;8;650;5;FALSE;39.99;20351;8445
11787;invierno;Shorts;Bottoms;JEANS;234,116,142;Short;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;10/7/2023;1/10/2023;12;416;8;FALSE;22.99;15678;5855
11789;verano;Tops;Tops;CIRCULAR;81,77,50;Standard;Slim;;Rounded Neck;Fine Strap;;;Light;;Sin Estampado;Expert;TIME OFF;4/3/2024;26/5/2024;12;954;7;FALSE;12.99;76071;27588
11790;invierno;Shirt;Tops;WOVEN;122,128,102;Standard;Straight;;;Sleeveless;;;Light;;Sin Estampado;;CASUAL WORK;4/11/2024;15/12/2024;6;527;5;FALSE;39.99;12708;5990
11791;invierno;Tops;Tops;TRICOT;145,145,144;Standard;Slim;;Swan;Short;;;;Fine point;Sin Estampado;Cosmopolitan;TIME OFF;8/7/2024;1/9/2024;8;47;5;FALSE;22.99;2682;228
11792;verano;Intimate;Accesories, Swim and Intimate;CIRCULAR;186,186,186;;;;;;;;;;Sin Estampado;Authentic;TIME OFF;20/11/2023;23/6/2024;31;64;4;FALSE;19.99;1949;1173
11793;verano;Trousers;Bottoms;WOVEN;0,0,0;Crop;Flared / Flare;High Waist;;;;;;;Sin Estampado;Ideal;CASUAL WORK;6/3/2023;28/5/2023;12;1186;12;TRUE;25.99;92980;43017
11794;verano;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;219,207,189;Midi;Slim;;Rounded Neck;Short;;;Medium;;Sin Estampado;;TIME OFF;2/1/2023;26/3/2023;12;103;5;FALSE;25.99;3715;941
11795;invierno;Dresses;Dresses, jumpsuits and Complete set;TRICOT;0,0,0;Mini/Micro;Slim;;Word honor;Sleeveless;;;;Fine point;Sin Estampado;;CASUAL EVENT;4/11/2024;29/12/2024;8;95;5;FALSE;39.99;2313;701
11796;verano;Sweater;Tops;TRICOT;245,244,238;Standard;Straight;;V-Neck;Long;;;;Handmade;Sin Estampado;;TIME OFF;27/2/2023;23/4/2023;8;93;3;FALSE;69.99;3021;539
11797;invierno;Skirts;Bottoms;TRICOT;0,0,0;Short;Slim;Regular Waist;;;;;;Fine point;Sin Estampado;;TIME OFF;5/8/2024;15/9/2024;6;125;3;FALSE;29.99;6859;543
11798;invierno;Skirts;Bottoms;TRICOT;241,133,0;Midi;Straight;Adjustable / Rubber;;;;;;Fine point;Sin Estampado;Casual Chic;CASUAL WORK;28/8/2023;24/9/2023;4;94;5;FALSE;29.99;8104;619
11799;invierno;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Slim;;Close-fitting;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;28/10/2024;5/1/2025;10;111;5;FALSE;12.99;9134;583
11800;invierno;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;Swan;Long;;;;Midpoint;Sin Estampado;Lady;TIME OFF;18/9/2023;10/12/2023;12;1173;7;FALSE;29.99;28226;18677
11801;invierno;Shirt;Tops;WOVEN;79,132,84;Standard;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;;CASUAL WORK;5/8/2024;29/9/2024;8;733;11;TRUE;25.99;30216;8747
11802;invierno;Cardigans;Tops;TRICOT;141,173,212;Standard;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;24/7/2023;17/9/2023;8;1012;7;FALSE;22.99;50522;9969
11803;verano;Dresses;Dresses, jumpsuits and Complete set;TRICOT;219,207,189;Midi;Slim;;V-Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;5/12/2022;29/1/2023;8;78;7;FALSE;29.99;3308;933
11804;invierno;Trousers;Bottoms;WOVEN;156,116,71;Capri;Straight;High Waist;;;;;Light;;Sin Estampado;Authentic;TIME OFF;5/8/2024;24/11/2024;16;134;5;FALSE;35.99;4810;1289
11806;verano;Swimwear;Accesories, Swim and Intimate;CIRCULAR;147,135,125;;Brazilian;;;;;;;;Sin Estampado;Expert;TIME OFF;1/4/2024;7/7/2024;14;101;4;FALSE;15.99;5738;3826
11808;invierno;Tops;Tops;JEANS;63,102,137;Standard;Slim;;;;;;;;Sin Estampado;;TIME OFF;8/7/2024;18/8/2024;6;200;5;FALSE;25.99;11359;3836
11809;invierno;Tops;Tops;TRICOT;54,31,18;Standard;Slim;;Rounded Neck;Sleeveless;;;;Fine point;Sin Estampado;;TIME OFF;29/7/2024;22/9/2024;8;1066;6;FALSE;19.99;71944;21066
11810;invierno;Coats;Outerwear;WOVEN;81,77,50;Long;Oversize;;Peak Lapel;Long;;;Medium;;Sin Estampado;Casual Chic;CASUAL WORK;28/8/2023;17/12/2023;16;962;7;FALSE;119.99;29075;12628
11811;verano;Tops;Tops;TRICOT;79,132,84;Standard;Slim;;Halter;Sleeveless;;;;Fine point;Sin Estampado;Wow;TIME OFF;15/4/2024;9/6/2024;8;174;5;FALSE;25.99;5347;2136
11812;verano;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Regular;;Rounded Neck;Long;;;Light;;Sin Estampado;;CASUAL WORK;21/11/2022;12/2/2023;12;563;7;FALSE;19.99;21352;13146
11813;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Mini/Micro;;;;;;;;;Sin Estampado;Lady;FORMAL EVENT;28/11/2022;22/1/2023;8;212;5;FALSE;69.99;4802;2828
11815;verano;Jeans;Bottoms;JEANS;243,242,238;Ankle brace;Culotte;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;30/1/2023;23/4/2023;12;564;12;TRUE;29.99;54219;17377
11816;invierno;Skirts;Bottoms;JEANS;245,244,238;Midi;Straight;High Waist;;;;;;;Sin Estampado;;TIME OFF;17/6/2024;8/9/2024;12;1167;7;FALSE;25.99;63739;26494
11817;invierno;Shorts;Bottoms;JEANS;219,207,189;Short;Straight;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;740;8;FALSE;25.99;40227;22436
11818;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;241,133,0;Long;Evase;;V-Neck;Short;;;Light;;Sin Estampado;;TIME OFF;21/11/2022;26/3/2023;18;144;5;FALSE;35.99;4990;2354
11819;invierno;Jackets;Outerwear;JEANS;45,57,78;Standard;Slim;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;784;11;FALSE;29.99;34017;22787
11820;verano;Shorts;Bottoms;WOVEN;189,22,62;Short;Straight;Adjustable / Rubber;;;;;Light;;Sin Estampado;;CASUAL WORK;6/5/2024;16/6/2024;6;669;11;FALSE;22.99;24006;5400
11821;invierno;Coats;Outerwear;WOVEN;129,105,81;Long;Oversize;;;;;;;;Sin Estampado;Authentic;CASUAL WORK;4/11/2024;12/1/2025;10;118;3;FALSE;189.99;3029;450
11822;verano;Shirt;Tops;WOVEN;230,200,141;Crop;Slim;;Shirt-style collar;Long;;;Light;;Flores;Lady;TIME OFF;8/4/2024;2/6/2024;8;716;5;FALSE;25.99;23242;9965
11823;verano;Skirts;Bottoms;WOVEN;189,22,62;Short;Straight;High Waist;;;;;Light;;Sin Estampado;Authentic;CASUAL WORK;15/1/2024;11/2/2024;4;51;5;FALSE;39.99;2094;434
11824;invierno;T-shirt;Tops;CIRCULAR;225,204,175;Standard;Regular;;V-Neck;Long;;;Light;;Sin Estampado;Casual Chic;TIME OFF;7/8/2023;26/11/2023;16;972;11;FALSE;12.99;66871;15649
11825;invierno;Puffer coats;Outerwear;WOVEN;0,0,0;Short;Straight;;Hood;Long;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;2/10/2023;10/12/2023;10;925;7;FALSE;59.99;28038;12095
11826;invierno;Jeans;Bottoms;JEANS;81,77,50;Long;Cargo;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;14/8/2023;22/10/2023;10;243;12;FALSE;29.99;18052;3268
11827;verano;Sweatshirts;Tops;CIRCULAR;102,102,102;Standard;Straight;;Rounded Neck;Long;;;Medium;;Sin Estampado;Authentic;TIME OFF;27/11/2023;21/1/2024;8;552;5;FALSE;25.99;23248;13228
11828;invierno;Trousers;Bottoms;CIRCULAR;233,227,214;Long;Straight;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Authentic;CASUAL WORK;29/5/2023;3/9/2023;14;148;5;FALSE;39.99;6912;1952
11829;invierno;Trousers;Bottoms;CIRCULAR;216,112,96;Long;Straight;Adjustable / Rubber;;;;;Light;;Sin Estampado;Casual Chic;TIME OFF;25/9/2023;19/11/2023;8;104;5;FALSE;29.99;4478;560
11830;verano;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Straight;;Asymmetric;Long;;;Light;;Lunares/Topos;Lady;FORMAL EVENT;13/3/2023;23/4/2023;6;1036;7;FALSE;59.99;41576;7805
11833;invierno;Vest;Outerwear;WOVEN;145,145,144;Standard;Slim;;;;;;Light;;Sin Estampado;;CASUAL WORK;12/8/2024;3/11/2024;12;950;11;TRUE;35.99;38926;19844
11834;invierno;T-shirt;Tops;CIRCULAR;79,132,84;;;;;;;;;;Sin Estampado;Casual Chic;CASUAL EVENT;16/10/2023;10/12/2023;8;321;3;FALSE;22.99;8509;5802
11835;invierno;Tops;Tops;WOVEN;177,179,180;Short;Slim;;Word honor;Sleeveless;;;Light;;Sin Estampado;Wow;CASUAL EVENT;28/10/2024;8/12/2024;6;97;3;FALSE;29.99;4531;727
11836;verano;Skirts;Bottoms;CIRCULAR;188,154,54;Midi;Evase;High Waist;;;;;Light;;Sin Estampado;;FORMAL EVENT;20/2/2023;14/5/2023;12;120;5;FALSE;49.99;2796;1909
11837;verano;Skirts;Bottoms;CIRCULAR;186,186,186;Midi;Evase;Adjustable / Rubber;;;;;Elastic;;Sin Estampado;Authentic;CASUAL WORK;20/11/2023;28/1/2024;10;98;5;FALSE;35.99;4999;1121
11838;invierno;Trousers;Bottoms;TRICOT;29,80,144;Long;Straight;Regular Waist;;;;;;Fine point;Sin Estampado;Cosmopolitan;TIME OFF;8/7/2024;1/9/2024;8;124;5;FALSE;29.99;3976;943
11839;verano;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Slim;;Rounded Neck;Short;;;Light;;Sin Estampado;;TIME OFF;5/12/2022;23/4/2023;20;975;10;FALSE;7.99;91638;62271
11840;verano;Cardigans;Tops;CIRCULAR;233,227,214;;Slim;;Rounded Neck;Long;;;Light;;Sin Estampado;Expert;TIME OFF;1/4/2024;26/5/2024;8;383;5;FALSE;22.99;19439;11520
11841;invierno;Intimate;Accesories, Swim and Intimate;TRICOT;147,135,125;;;;;;;;;Thick point;Sin Estampado;Ideal;TIME OFF;15/7/2024;27/10/2024;15;60;3;FALSE;39.99;3236;808
11842;invierno;Jeans;Bottoms;JEANS;216,209,195;Long;Straight;Regular Waist;;Long;;;Medium;;Sin Estampado;;TIME OFF;18/11/2024;12/1/2025;8;197;8;FALSE;35.99;13631;973
11843;invierno;Skirts;Bottoms;WOVEN;97,91,78;Midi;Evase;Adjustable / Rubber;;;;;;;Sin Estampado;;TIME OFF;17/6/2024;8/9/2024;12;303;5;FALSE;27.99;18777;7304
11845;verano;Jeans;Bottoms;JEANS;23,26,28;Standard;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;23/1/2023;14/5/2023;16;613;8;FALSE;29.99;52916;19629
11846;invierno;Jeans;Bottoms;JEANS;45,57,78;Standard;Carrot;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;4/9/2023;26/11/2023;12;844;8;FALSE;29.99;37005;21026
11848;invierno;Dresses;Dresses, jumpsuits and Complete set;TRICOT;0,0,0;Mini/Micro;Slim;;Open back;;;;;Fine point;Sin Estampado;Authentic;CASUAL EVENT;8/7/2024;1/9/2024;8;126;5;FALSE;22.99;3999;851
11849;invierno;Shorts;Bottoms;JEANS;245,244,238;Short;Mom;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;20/5/2024;11/8/2024;12;1158;8;FALSE;19.99;47411;27745
11850;invierno;Shirt;Tops;WOVEN;197,213,99;Standard;Oversize;;Shirt-style collar;Long;;;Light;;Sin Estampado;Authentic;CASUAL EVENT;29/5/2023;6/8/2023;10;86;5;FALSE;39.99;2195;240
11851;invierno;Sweater;Tops;TRICOT;0,0,0;Standard;Straight;;Perkins;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;2/9/2024;27/10/2024;8;1166;5;FALSE;25.99;47968;22464
11852;invierno;Skirts;Bottoms;CIRCULAR;0,0,0;Short;Straight;Regular Waist;;;;;Light;;Sin Estampado;Ideal;CASUAL WORK;2/10/2023;26/11/2023;8;163;5;FALSE;25.99;11467;2707
11853;invierno;Trousers;Bottoms;WOVEN;0,0,0;;;Low Waist;;;;;Medium;;Sin Estampado;;FORMAL EVENT;4/11/2024;29/12/2024;8;128;7;FALSE;59.99;7467;1515
11854;verano;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Ideal;TIME OFF;5/12/2022;21/5/2023;24;1179;11;TRUE;7.99;228558;106114
11855;invierno;Sweater;Tops;TRICOT;156,116,71;;;;;;;;;Midpoint;Sin Estampado;Casual Chic;TIME OFF;16/10/2023;10/12/2023;8;1152;7;FALSE;29.99;33276;20981
11856;verano;Vest;Outerwear;WOVEN;157,157,196;;;;V-Neck;;;;Light;;Sin Estampado;Lady;FORMAL WORK;27/3/2023;21/5/2023;8;417;7;TRUE;35.99;18546;7569
11857;verano;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Midi;Slim;;Rounded Neck;Sleeveless;;;Medium;;Sin Estampado;Authentic;CASUAL WORK;20/11/2023;11/2/2024;12;138;5;FALSE;29.99;12767;2500
