ID;id_season;weekly_demand;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production
10584;86;4109;0;3;5;0;10;27;-1;5;1;;;3;-1;20;5;3;107;95;8;372;7;False;59.99;14654
10587;88;1498;24;1;5;138;4;31;3;-1;-1;;;-1;-1;20;-1;3;52;44;4;150;6;False;49.99;4516
10588;89;1453;22;4;4;138;3;27;-1;11;5;;;-1;0;20;-1;1;94;20;6;139;3;False;25.99;9963
10589;87;5565;17;1;4;138;7;27;3;-1;-1;;;-1;3;20;1;1;32;10;8;358;7;False;29.99;12408
10590;88;693;4;2;5;178;7;25;-1;3;1;;;-1;-1;3;-1;0;11;49;6;147;5;False;59.99;4982
10591;86;19038;4;2;0;132;7;27;-1;11;0;;;2;-1;20;-1;0;28;65;6;971;7;False;25.99;44561
10593;86;7081;16;1;5;0;9;-1;3;-1;-1;;;3;-1;20;-1;1;50;108;24;165;5;False;17.99;13392
10594;86;666;24;1;5;23;4;27;0;-1;-1;;;2;-1;7;-1;4;4;95;12;110;5;False;35.99;4760
10595;86;2267;4;2;5;67;9;27;-1;19;1;;;2;-1;19;6;3;102;25;6;231;11;True;29.99;23205
10596;88;34566;6;3;3;0;6;15;-1;20;1;;;1;-1;20;1;4;99;11;10;1142;7;False;89.99;61422
10597;87;25;6;3;2;13;10;27;-1;15;1;;;1;-1;20;5;4;57;36;8;22;4;False;699.99;481
10598;89;14508;11;3;5;87;9;25;-1;-1;-1;;;-1;-1;20;5;4;94;62;12;848;10;True;29.99;38061
10599;88;3889;17;1;0;178;7;8;-1;-1;-1;;;2;-1;20;5;4;78;58;8;236;5;False;22.99;11752
10600;89;82507;24;1;5;0;4;24;3;-1;-1;;;-1;-1;20;1;3;9;62;24;1196;12;True;25.99;184048
10601;89;374;25;3;5;125;10;27;-1;5;-1;;;2;-1;20;1;1;82;2;10;78;5;False;39.99;2533
10602;86;781;18;4;4;8;4;27;-1;16;1;;;-1;0;20;-1;1;44;30;8;196;7;False;29.99;9963
10603;89;1218;5;0;0;56;-1;-1;-1;-1;-1;;;-1;-1;20;0;4;80;14;24;69;5;False;35.99;1582
10604;88;1329;24;1;5;56;2;27;0;-1;-1;;;2;-1;20;0;4;40;22;8;90;5;False;39.99;2576
10606;87;7043;18;4;4;178;6;27;-1;24;1;;;-1;0;20;0;1;23;1;8;684;7;False;22.99;31575
10607;89;9660;24;1;5;23;10;27;3;-1;-1;;;3;-1;20;-1;1;49;81;10;471;6;False;39.99;21612
10608;86;1242;4;2;0;132;9;27;-1;3;0;;;2;-1;20;1;2;28;6;8;162;3;False;55.99;7754
10609;89;13855;16;1;1;208;9;-1;3;-1;-1;;;-1;-1;20;-1;4;29;0;8;728;8;False;25.99;27051
10610;88;2278;8;2;5;50;4;27;-1;20;4;;;2;-1;20;-1;4;88;70;8;426;7;False;49.99;15988
10611;88;1799;12;3;5;0;9;15;-1;6;-1;;;-1;-1;20;4;4;62;96;10;356;4;False;59.99;12018
10613;87;13823;3;3;5;38;4;27;-1;15;1;;;1;-1;20;5;1;12;36;14;861;7;False;119.99;26802
10614;86;2817;24;1;5;178;-1;-1;0;-1;-1;;;-1;-1;20;1;1;20;50;10;363;6;False;29.99;20412
10616;86;1624;0;3;5;0;4;15;-1;18;1;;;2;-1;20;1;2;107;95;8;103;7;False;69.99;5739
10617;89;2594;22;4;0;157;10;25;-1;2;3;;;2;-1;20;-1;4;72;51;8;189;3;False;19.99;9450
10619;89;456;7;1;1;134;4;10;0;-1;-1;;;-1;-1;20;-1;4;42;9;12;37;5;False;39.99;1631
10620;89;1342;17;1;5;138;9;19;0;-1;-1;;;2;-1;0;-1;3;75;55;8;429;3;False;29.99;10148
10621;88;3253;4;2;5;222;7;27;-1;3;3;;;2;-1;20;5;4;73;37;12;116;5;False;39.99;6272
10623;87;2958;18;4;4;38;10;27;-1;17;1;;;-1;2;20;1;4;32;10;8;582;7;False;39.99;11741
10624;88;2927;24;1;5;165;4;-1;3;-1;-1;;;2;-1;20;-1;2;21;58;6;235;7;False;49.99;6754
10625;88;45189;21;4;0;217;10;21;-1;24;2;;;2;-1;20;5;4;92;58;16;1096;11;False;12.99;85878
10626;89;22599;6;3;1;70;10;25;-1;20;1;;;3;-1;20;-1;4;9;91;12;918;11;True;29.99;49985
10627;87;828;5;0;0;0;-1;30;-1;-1;-1;;;-1;-1;20;6;0;57;36;8;130;3;False;19.99;2349
10628;86;5749;4;2;0;0;7;27;-1;19;3;;;3;-1;20;5;4;28;65;6;760;11;False;29.99;24891
10629;87;1188;8;2;5;186;4;-1;-1;3;-1;;;2;-1;20;4;2;74;54;8;139;5;False;69.99;3029
10630;86;24936;22;4;0;38;-1;-1;-1;11;5;;;2;-1;20;0;4;53;32;8;1052;7;False;15.99;44856
10631;88;4281;0;3;5;125;9;-1;-1;5;1;;;3;-1;20;4;3;51;33;8;563;7;False;59.99;26744
10632;86;33746;21;4;0;206;10;27;-1;2;4;;;2;-1;20;-1;4;96;76;12;802;11;False;12.99;52641
10633;89;8477;18;4;4;143;10;25;-1;2;1;;;-1;0;20;-1;1;24;2;8;1114;7;False;25.99;23710
10635;87;1110;15;4;5;166;4;15;-1;19;1;;;2;-1;20;-1;4;12;106;8;250;4;False;27.99;14064
10636;86;19910;4;2;5;138;9;8;-1;26;2;;;2;-1;15;0;1;84;12;6;877;7;False;29.99;44403
10637;87;26;0;3;5;138;10;27;-1;5;1;;;2;-1;20;4;2;12;54;6;16;4;False;250.0;213
10639;89;1695;17;1;5;0;4;27;3;-1;-1;;;3;-1;20;5;3;38;67;10;486;7;False;35.99;21898
10640;88;329;6;3;5;186;4;32;-1;10;1;;;2;-1;20;0;2;14;100;8;62;5;False;69.99;1878
10641;89;5050;0;3;5;0;10;21;-1;15;1;;;3;-1;20;6;2;13;107;8;335;5;False;99.99;9566
10644;86;1491;15;4;5;158;4;15;-1;20;1;;;2;-1;7;-1;1;70;50;12;122;5;False;59.99;2546
10645;86;15279;8;2;5;0;4;27;-1;24;2;;;3;-1;20;1;1;97;76;8;518;7;True;49.99;24671
10646;88;3856;24;1;0;138;10;27;0;-1;-1;;;3;-1;20;6;4;40;75;10;373;5;False;25.99;22479
10647;87;2630;22;4;0;141;3;25;-1;25;3;;;2;-1;20;0;4;79;110;10;141;3;False;9.99;9044
10648;89;17079;18;4;4;185;6;27;-1;22;1;;;-1;0;20;-1;1;75;55;8;1164;7;True;22.99;35031
10649;86;462;24;1;5;125;-1;-1;3;-1;-1;;;2;-1;20;1;3;33;23;4;61;3;False;59.99;2103
10650;86;48410;21;4;0;88;10;21;-1;24;2;;;2;-1;20;-1;4;20;38;14;890;11;True;12.99;67194
10651;88;22281;18;4;4;120;10;27;-1;17;1;;;-1;2;20;5;4;99;11;10;1025;7;False;29.99;36389
10652;88;745;6;3;0;6;10;27;-1;-1;-1;;;-1;-1;20;4;1;62;44;8;150;3;False;39.99;10807
10653;87;18607;7;1;1;208;10;24;1;-1;-1;;;3;-1;20;-1;4;12;97;12;779;12;False;29.99;62262
10654;88;12189;22;4;4;0;10;25;-1;11;0;;;-1;0;20;0;0;27;5;8;661;6;False;19.99;25677
10655;87;7897;4;2;5;14;9;27;-1;26;1;;;-1;-1;20;-1;3;100;71;12;992;11;False;39.99;27941
10656;87;14993;22;4;0;167;10;15;-1;-1;-1;;;-1;-1;20;0;1;23;1;8;676;7;False;17.99;24015
10657;89;11508;21;4;0;94;10;21;-1;19;2;;;2;-1;20;-1;1;106;20;10;821;7;False;15.99;40396
10658;89;1429;15;4;5;138;10;21;-1;20;1;;;2;-1;20;-1;3;42;79;6;240;5;False;35.99;17107
10659;87;1371;24;1;3;212;-1;-1;1;-1;-1;;;-1;-1;20;-1;1;57;88;10;220;7;False;45.99;7730
10660;89;38368;22;4;4;194;10;25;-1;19;3;;;-1;0;20;3;1;29;105;12;1193;7;False;19.99;89640
10661;87;2004;4;2;0;174;9;25;-1;3;0;;;2;-1;20;3;4;79;59;8;587;3;False;29.99;19579
10662;88;4350;18;4;4;138;10;27;-1;19;2;;;-1;0;20;0;1;27;5;8;332;3;False;49.99;9777
10663;88;4191;17;1;3;225;8;-1;-1;-1;-1;;;-1;-1;20;-1;0;14;100;8;186;5;False;27.99;9199
10664;87;39998;15;4;0;73;10;15;-1;20;1;;;2;-1;20;4;0;109;88;8;973;11;False;29.99;33303
10665;86;1455;4;2;4;143;4;8;-1;26;0;;;-1;0;20;1;2;45;23;8;182;3;False;49.99;7209
10668;87;10806;18;4;4;116;10;27;-1;20;1;;;-1;2;20;1;4;89;71;8;840;11;False;29.99;27328
10669;86;5149;19;4;0;0;10;21;-1;19;1;;;2;-1;20;-1;4;81;69;8;687;11;False;25.99;26112
10670;88;6398;22;4;5;23;10;27;-1;4;3;;;2;-1;20;-1;0;1;44;6;468;5;False;29.99;14939
10671;87;27955;2;4;4;138;10;27;-1;24;1;;;-1;0;20;4;1;23;1;8;982;7;False;27.99;47123
10674;88;2305;17;1;5;106;4;27;3;-1;-1;;;-1;-1;20;0;3;39;96;24;117;5;False;25.99;3960
10675;89;3453;18;4;4;28;10;27;-1;3;1;;;-1;3;20;-1;1;90;67;8;487;5;False;39.99;15156
10676;88;68910;21;4;0;0;10;21;-1;19;2;;;2;-1;20;3;4;62;31;12;1117;7;False;9.99;92062
10678;86;1129;4;2;5;158;7;15;-1;3;5;;;2;-1;20;-1;4;102;68;12;133;5;False;35.99;5503
10679;87;3382;7;1;1;208;4;31;0;-1;-1;;;3;-1;20;-1;4;23;1;8;48;5;False;39.99;2660
10680;89;12026;6;3;4;138;10;27;-1;19;1;;;-1;2;20;-1;4;108;28;10;1056;5;False;39.99;19918
10681;88;1963;4;2;0;94;7;25;-1;19;0;;;2;-1;20;5;4;21;109;8;371;5;False;29.99;21411
10682;89;647;16;1;5;50;9;27;0;-1;-1;;;2;-1;20;1;4;17;87;16;112;5;False;25.99;4806
10683;87;944;4;2;5;123;5;8;-1;11;0;;;2;-1;20;4;4;93;84;4;83;3;False;69.99;1948
10686;87;54233;24;1;3;0;3;11;0;-1;-1;;;-1;-1;20;1;1;100;63;16;1213;11;False;35.99;144027
10687;89;2796;0;3;5;107;-1;-1;-1;5;1;;;3;-1;20;6;2;64;41;8;323;5;False;89.99;8174
10689;87;35623;4;2;4;37;9;15;-1;22;1;;;-1;3;20;1;4;32;112;12;1226;7;False;29.99;74358
10690;88;4214;8;2;5;178;4;27;-1;24;0;;;2;-1;7;-1;1;21;58;6;441;5;False;39.99;16135
10692;88;12124;15;4;5;162;10;25;-1;20;3;;;2;-1;20;-1;1;104;83;8;757;7;False;22.99;31695
10693;87;1269;4;2;4;101;7;27;-1;16;1;;;-1;0;20;0;4;100;86;4;152;7;False;29.99;7690
10694;89;36730;21;4;0;138;10;25;-1;-1;-1;;;-1;-1;20;5;1;68;35;12;881;7;False;17.99;56688
10696;89;13169;15;4;5;0;10;-1;-1;-1;3;;;2;-1;20;-1;3;17;105;8;679;7;False;22.99;35451
10699;88;2481;21;4;0;98;10;21;-1;19;2;;;3;-1;20;0;4;73;33;16;80;5;False;9.99;17254
10700;88;6474;17;1;3;225;8;27;2;-1;-1;;;1;-1;20;-1;0;14;100;8;658;7;False;29.99;20416
10702;88;7585;4;2;5;50;9;8;-1;20;2;;;2;-1;20;-1;1;27;5;8;498;7;False;45.99;22378
10703;87;13527;7;1;1;138;3;14;1;-1;-1;;;3;-1;20;-1;4;32;10;8;781;8;False;29.99;63129
10704;86;3027;8;2;1;191;4;27;-1;20;1;;;3;-1;20;-1;4;44;30;8;280;5;False;59.99;14656
10705;89;575;6;3;2;8;-1;-1;-1;-1;-1;;;-1;-1;20;-1;4;56;35;8;103;5;False;99.99;1034
10706;87;891;8;2;5;85;9;27;-1;-1;2;;;2;-1;10;5;4;79;59;8;72;3;False;29.99;2445
10707;89;1854;22;4;3;0;10;27;-1;24;0;;;3;-1;20;0;0;64;41;8;388;5;False;25.99;19115
10708;89;14970;2;4;4;138;10;27;-1;3;1;;;-1;2;20;-1;1;34;13;8;941;7;False;29.99;30949
10709;87;20916;2;4;4;138;10;27;-1;24;1;;;-1;0;20;3;1;79;59;8;1037;7;False;22.99;54290
10710;87;3054;6;3;3;73;9;-1;-1;20;1;;;1;-1;20;6;4;109;88;8;482;7;False;59.99;13318
10711;86;524;21;4;0;75;10;27;-1;19;2;;;3;-1;20;-1;4;18;94;12;96;5;False;17.99;7020
10715;89;3720;0;3;0;0;10;27;-1;15;1;;;3;-1;20;0;0;13;107;8;531;5;False;89.99;14544
10716;86;10699;0;3;5;132;4;27;-1;5;1;;;3;-1;20;5;3;107;30;10;814;11;False;69.99;21480
10717;86;54661;21;4;0;6;10;21;-1;19;2;;;2;-1;20;-1;4;107;59;24;1139;11;True;7.99;81429
10718;89;1204;3;3;5;125;10;27;-1;5;1;;;1;-1;20;5;3;68;47;8;377;7;False;75.99;12745
10720;87;5269;15;4;5;70;10;21;-1;20;2;;;3;-1;20;3;4;93;36;24;172;5;False;22.99;7432
10721;88;623;3;3;5;158;4;27;-1;5;1;;;1;-1;20;6;1;99;21;6;151;3;False;179.99;4325
10722;88;15215;18;4;4;194;6;15;-1;16;1;;;-1;0;20;1;1;51;33;8;1113;11;False;29.99;48287
10723;87;696;8;2;5;166;4;27;-1;20;3;;;2;-1;20;0;1;74;54;8;124;5;False;49.99;5527
10724;89;8181;24;1;5;0;10;27;3;-1;-1;;;3;-1;20;-1;1;49;81;10;491;6;False;39.99;19636
10725;86;726;4;2;5;128;4;27;-1;3;3;;;2;-1;20;-1;1;102;68;12;101;5;False;49.99;2745
10726;88;14858;2;4;4;194;10;27;-1;3;1;;;-1;0;20;0;1;40;17;12;626;7;False;22.99;27302
10727;87;764;4;2;4;94;7;27;-1;0;3;;;-1;0;20;6;0;110;98;4;160;5;False;79.99;5922
10728;86;9873;0;3;5;0;9;25;-1;5;1;;;3;-1;20;5;3;102;69;16;693;8;False;39.99;40643
10729;87;148301;21;4;0;0;10;21;-1;19;2;;;2;-1;20;3;4;16;71;24;1201;11;False;7.99;236293
10730;89;4211;15;4;5;0;10;27;-1;20;1;;;2;-1;20;-1;2;13;55;6;621;5;False;39.99;17010
10731;89;5901;22;4;0;166;10;25;-1;-1;0;;;2;-1;20;5;4;42;9;12;668;7;False;12.99;43170
10732;86;1075;4;2;5;174;4;8;-1;11;0;;;2;-1;20;0;4;53;38;4;154;6;False;69.99;9380
10733;86;2812;4;2;5;0;9;8;-1;11;0;;;2;-1;20;4;4;28;65;6;117;4;False;39.99;6315
10734;86;3367;4;2;5;138;4;27;-1;20;3;;;2;-1;7;5;1;59;38;8;192;7;True;29.99;5993
10736;86;3429;4;2;5;94;9;15;-1;20;4;;;2;-1;7;-1;0;18;94;12;136;5;False;39.99;5856
10737;89;4474;3;3;5;194;6;25;-1;3;1;;;1;-1;20;5;3;82;2;10;316;7;False;89.99;8091
10738;89;905;22;4;4;143;3;25;-1;11;0;;;-1;0;20;5;4;29;0;8;151;5;False;19.99;6053
10739;88;21448;24;1;5;37;10;21;3;-1;-1;;;2;-1;20;5;3;66;31;16;957;12;False;29.99;38048
10740;87;2593;6;3;5;206;9;15;-1;10;1;;;3;-1;20;1;4;12;106;8;255;3;False;69.99;20465
10741;86;6972;21;4;0;143;10;21;-1;19;2;;;2;-1;20;-1;4;71;38;12;320;7;False;12.99;18414
10742;88;56688;21;4;0;116;10;27;-1;2;1;;;2;-1;20;0;4;99;60;16;1073;11;False;9.99;110569
10743;89;24166;18;4;4;234;6;27;-1;3;1;;;-1;2;20;-1;1;108;87;8;1187;5;False;29.99;38555
10744;86;2442;4;2;5;162;9;15;-1;12;1;;;2;-1;20;-1;4;18;94;12;151;5;False;49.99;4930
10745;88;16035;4;2;5;132;4;27;-1;26;1;;;2;-1;7;-1;1;52;31;8;1040;11;True;39.99;35585
10747;86;2527;24;1;5;138;4;16;0;-1;-1;;;2;-1;20;-1;4;102;4;18;126;5;False;29.99;6607
10748;86;21971;8;2;5;225;0;27;-1;20;3;;;3;-1;20;1;1;96;82;8;692;7;False;49.99;31058
10749;89;869;12;3;5;23;9;15;-1;-1;-1;;;-1;-1;20;4;4;24;2;8;121;3;False;79.99;4783
10753;87;6432;4;2;0;225;7;25;-1;13;0;;;2;-1;20;3;4;35;8;8;564;7;False;29.99;25773
10754;87;31400;21;4;0;37;10;21;-1;19;2;;;2;-1;20;3;4;105;72;12;1122;7;False;9.99;80657
10755;88;23556;15;4;5;37;10;21;-1;-1;4;;;2;-1;19;-1;1;27;5;8;1092;5;False;25.99;40856
10756;87;5536;18;4;4;38;10;27;-1;16;1;;;-1;0;20;1;4;32;10;8;391;7;False;49.99;11667
10758;86;10920;15;4;5;162;4;27;-1;20;1;;;2;-1;20;1;4;84;65;8;499;11;True;39.99;23805
10759;89;19572;18;4;4;194;10;27;-1;20;1;;;-1;0;20;4;1;42;9;12;705;5;False;29.99;29722
10762;87;12059;15;4;0;0;-1;21;-1;-1;-1;;;2;-1;20;4;0;22;112;8;429;7;False;25.99;18671
10763;89;8815;22;4;5;178;1;25;-1;25;3;;;2;-1;14;-1;4;80;0;6;412;4;False;22.99;13127
10764;89;2870;17;1;5;38;9;19;3;-1;-1;;;-1;-1;20;2;3;5;35;10;476;6;False;27.99;20716
10765;89;7185;8;2;5;0;4;27;-1;0;3;;;2;-1;20;6;0;101;81;8;537;5;False;59.99;16006
10766;87;254;22;4;4;101;3;25;-1;11;0;;;-1;1;20;2;0;16;6;4;61;3;False;69.99;1675
10767;89;1777;4;2;1;120;9;25;-1;7;3;;;3;-1;20;-1;4;54;26;8;189;5;False;35.99;4766
10768;89;421;6;3;5;23;10;27;-1;-1;1;;;3;-1;20;1;1;49;81;10;93;3;False;59.99;6225
10769;86;351;22;4;0;23;10;27;-1;19;1;;;3;-1;20;-1;4;102;68;12;72;4;False;39.99;3409
10770;87;5745;4;2;5;222;9;27;-1;20;1;;;2;-1;15;-1;1;37;80;6;810;11;False;39.99;30326
10771;89;8085;18;4;4;194;6;27;-1;3;1;;;-1;0;20;4;1;56;35;8;253;5;False;39.99;22569
10772;89;7585;6;3;5;125;9;-1;-1;3;1;;;1;-1;20;0;0;101;81;8;599;7;False;89.99;13079
10773;87;4738;8;2;5;222;9;27;-1;12;1;;;2;-1;0;-1;3;86;8;6;406;7;False;49.99;18075
10775;88;3384;8;2;0;0;4;27;-1;19;2;;;0;-1;20;1;4;14;22;18;163;5;False;29.99;8880
10776;87;12915;4;2;4;225;7;27;-1;22;1;;;-1;3;20;5;4;109;88;8;846;11;False;39.99;23778
10777;87;568;4;2;0;162;5;25;-1;19;3;;;2;-1;20;2;0;23;1;8;100;3;False;59.99;4658
10778;88;1380;24;1;5;149;10;21;0;-1;-1;;;3;-1;20;1;1;15;101;12;104;5;False;39.99;2793
10780;87;1720;8;2;5;203;4;-1;-1;24;1;;;3;-1;9;-1;3;100;80;8;597;7;False;49.99;22052
10785;89;1808;16;1;5;0;9;-1;3;-1;-1;;;2;-1;20;-1;2;13;107;8;93;6;False;29.99;3812
10787;87;683;15;4;5;148;10;8;-1;12;3;;;2;-1;20;1;0;105;90;4;79;5;False;39.99;3719
10788;89;29210;21;4;0;0;10;25;-1;22;1;;;2;-1;20;5;0;75;55;8;1059;7;False;19.99;46863
10789;89;6805;22;4;4;37;10;25;-1;3;3;;;-1;0;20;3;0;17;105;8;1027;3;False;22.99;36869
10790;89;1718;15;4;5;21;3;25;-1;11;1;;;2;-1;20;-1;0;38;81;6;342;5;False;35.99;10238
10791;87;6192;17;1;5;178;9;27;3;-1;-1;;;2;-1;7;1;4;16;59;6;312;4;False;29.99;9465
10792;88;19703;0;3;5;195;10;21;-1;5;1;;;3;-1;20;5;3;51;22;12;1064;11;True;65.99;45014
10793;89;488;5;0;4;23;-1;-1;-1;-1;-1;;;-1;-1;20;-1;4;108;35;6;34;1;False;9.99;2025
10794;86;63988;0;3;5;166;-1;-1;-1;5;1;;;2;-1;20;5;3;97;6;14;1218;8;True;49.99;84621
10795;86;499;24;1;0;0;4;27;3;-1;-1;;;3;-1;20;-1;3;20;102;12;102;5;False;39.99;4535
10796;86;2765;17;1;5;153;7;25;3;-1;-1;;;3;-1;20;5;3;102;69;16;164;8;False;19.99;8243
10797;87;36933;4;2;0;0;9;25;-1;24;1;;;3;-1;20;3;0;109;88;8;1178;5;False;29.99;41193
10799;87;7858;8;2;0;29;9;27;-1;24;3;;;2;-1;20;3;4;35;61;10;883;7;False;25.99;41575
10801;87;20041;22;4;0;166;-1;-1;-1;-1;-1;;;-1;-1;20;4;0;22;112;8;1089;7;False;25.99;43272
10802;86;946;24;1;5;212;4;27;0;-1;-1;;;2;-1;20;-1;2;70;50;12;131;5;False;49.99;3492
10804;89;840;18;4;4;194;10;27;-1;16;1;;;-1;0;20;3;1;49;28;8;98;4;False;99.99;6068
10805;89;12815;22;4;4;222;10;25;-1;19;3;;;-1;0;20;5;4;98;77;8;1044;7;False;19.99;49191
10806;87;2715;18;4;4;0;10;27;-1;24;1;;;-1;0;20;0;1;12;106;8;209;5;False;39.99;10955
10807;87;2254;22;4;4;0;10;25;-1;11;0;;;-1;0;20;4;0;10;98;8;132;3;False;29.99;5868
10808;88;334;4;2;0;165;4;25;-1;3;3;;;3;-1;20;-1;4;52;31;8;80;5;False;29.99;1338
10809;88;4042;6;3;5;166;-1;-1;-1;20;1;;;3;-1;20;-1;3;36;17;8;395;6;False;59.99;11197
10810;89;10364;24;1;5;140;-1;-1;-1;-1;-1;;;3;-1;20;-1;1;106;20;10;762;11;True;39.99;32007
10811;88;118;21;4;0;178;-1;-1;-1;-1;-1;;;-1;-1;20;5;4;27;17;4;15;3;False;29.99;356
10812;86;6857;4;2;5;23;7;27;-1;20;3;;;2;-1;7;4;3;97;23;6;966;7;True;39.99;46996
10814;86;7094;4;2;5;94;4;8;-1;11;0;;;2;-1;7;1;2;28;65;6;364;6;False;69.99;15009
10816;87;2355;7;1;1;105;4;27;3;-1;-1;;;3;-1;20;-1;4;105;84;8;196;8;False;39.99;10456
10817;86;8720;18;4;4;0;10;25;-1;19;1;;;-1;0;20;-1;1;107;95;8;877;7;False;22.99;28014
10818;89;10284;18;4;4;158;10;25;-1;22;1;;;-1;2;20;-1;4;108;87;8;770;3;False;29.99;20203
10819;89;10658;16;1;1;178;9;-1;3;-1;-1;;;-1;-1;20;-1;4;29;66;6;743;8;False;25.99;27813
10820;87;1787;6;3;5;138;9;-1;-1;20;1;;;1;-1;20;-1;4;12;45;10;271;7;False;59.99;11972
10822;86;9658;4;2;5;28;7;-1;-1;22;2;;;2;-1;15;-1;3;44;95;6;496;11;False;49.99;19398
10823;88;291;13;4;4;143;10;25;-1;17;2;;;-1;0;20;0;4;0;37;6;55;5;False;29.99;4161
10824;86;16097;15;4;1;208;10;21;-1;-1;1;;;3;-1;20;-1;4;70;50;12;699;7;False;29.99;25295
10827;87;45229;7;1;1;208;10;27;3;-1;-1;;;3;-1;20;-1;4;16;86;16;888;8;False;29.99;55310
10828;86;4015;2;4;4;143;10;27;-1;24;1;;;-1;3;20;-1;4;45;23;8;332;7;False;29.99;12948
10829;87;1830;7;1;1;166;4;27;3;-1;-1;;;3;-1;20;-1;4;105;84;8;191;8;False;39.99;12065
10830;87;1733;7;1;1;73;4;27;3;-1;-1;;;3;-1;20;-1;0;109;36;6;195;6;False;49.99;5881
10831;87;26689;22;4;0;28;10;25;-1;11;-1;;;2;-1;20;0;4;79;46;12;973;7;False;15.99;53847
10835;89;34055;24;1;3;200;3;11;0;-1;-1;;;3;-1;20;1;1;56;14;16;840;7;True;35.99;41305
10837;86;4621;7;1;1;208;10;9;2;-1;-1;;;3;-1;20;-1;4;18;104;8;445;8;False;35.99;24137
10838;86;433;15;4;5;138;10;27;-1;3;1;;;2;-1;20;-1;0;102;68;12;86;5;False;39.99;3362
10839;89;540;4;2;5;0;9;25;-1;-1;5;;;2;-1;20;3;0;38;28;4;48;4;False;89.99;3270
10840;89;904;4;2;5;194;9;8;-1;20;4;;;2;-1;20;-1;4;80;35;16;104;5;False;29.99;4535
10841;88;2510;16;1;5;178;9;25;3;-1;-1;;;2;-1;7;-1;1;21;58;6;526;5;False;25.99;20219
10843;88;3042;17;1;3;212;8;-1;-1;-1;-1;;;-1;-1;20;-1;4;14;100;8;185;4;False;27.99;5150
10844;87;742;4;2;3;158;8;-1;-1;-1;-1;;;-1;-1;20;6;4;99;74;8;129;5;False;49.99;4108
10845;86;21514;8;2;1;208;4;-1;-1;20;1;;;3;-1;20;-1;4;44;30;8;386;5;False;49.99;22066
10846;87;988;4;2;4;178;4;25;-1;22;1;;;-1;0;20;1;4;57;36;8;196;3;False;49.99;7394
10847;89;658;8;2;5;0;4;25;-1;7;5;;;3;-1;20;-1;2;42;79;6;110;5;False;59.99;5031
10849;89;13254;15;4;5;138;10;21;-1;20;1;;;2;-1;20;-1;1;49;28;8;1049;11;True;25.99;29481
10851;89;5661;15;4;5;222;10;21;-1;20;1;;;2;-1;20;-1;1;106;9;14;810;7;True;29.99;39968
10852;86;12333;17;1;5;162;7;8;3;-1;-1;;;2;-1;7;5;3;8;50;6;1005;7;False;39.99;29242
10855;87;5015;4;2;5;73;7;27;-1;11;0;;;2;-1;20;-1;0;23;1;8;527;7;False;29.99;28192
10856;87;1059;15;4;5;222;10;27;-1;20;1;;;2;-1;20;4;1;89;18;6;141;5;False;29.99;6290
10858;86;15158;21;4;0;162;10;25;-1;21;1;;;2;-1;20;-1;1;18;94;12;1086;11;False;15.99;30483
10859;88;32844;22;4;4;73;10;27;-1;24;0;;;-1;0;20;4;0;62;31;12;1122;7;False;19.99;49251
10861;86;1423;6;3;1;191;9;25;-1;20;1;;;3;-1;20;-1;4;81;69;8;222;7;False;39.99;16659
10862;89;642;22;4;5;166;3;27;-1;24;3;;;3;-1;20;-1;0;29;0;8;61;5;False;25.99;8045
10863;88;8579;3;3;4;116;6;15;-1;5;1;;;-1;2;20;1;1;99;64;12;690;5;False;69.99;28777
10865;87;7096;6;3;1;70;-1;15;-1;20;1;;;3;-1;20;-1;4;35;8;8;395;5;False;29.99;16592
10866;87;33403;17;1;5;0;7;-1;0;-1;-1;;;3;-1;20;1;1;105;72;12;1166;7;False;35.99;180415
10867;87;345;17;1;5;222;9;25;1;-1;-1;;;3;-1;20;5;1;63;45;8;106;5;False;39.99;3968
10868;87;2138;18;4;4;45;10;27;-1;24;1;;;-1;2;20;5;4;6;97;8;285;7;False;45.99;5414
10869;89;6860;15;4;5;158;10;21;-1;12;1;;;2;-1;19;2;1;94;73;8;714;7;False;29.99;21670
10870;89;8191;4;2;5;138;7;27;-1;11;0;;;2;-1;12;-1;4;68;47;8;711;7;False;29.99;27510
10872;87;4873;0;3;5;92;10;27;-1;5;1;;;3;-1;20;1;3;57;88;10;732;11;False;69.99;16874
10873;87;6325;22;4;4;138;10;25;-1;11;5;;;-1;2;20;5;0;35;72;6;381;7;False;22.99;16874
10874;87;8087;24;1;5;0;4;27;3;-1;-1;;;-1;-1;20;4;3;32;112;12;659;7;False;39.99;20482
10875;88;20433;0;3;5;166;10;21;-1;5;1;;;3;-1;20;5;3;36;5;12;1125;7;False;65.99;42156
10876;87;5732;2;4;4;225;10;27;-1;19;1;;;-1;2;20;4;1;100;80;8;146;5;False;39.99;7236
10877;87;57524;21;4;0;206;10;27;-1;2;1;;;2;-1;20;1;4;23;97;16;1078;11;False;9.99;90108
10878;89;12797;4;2;4;138;9;27;-1;3;3;;;-1;0;20;-1;1;17;53;6;992;5;False;39.99;24604
